ID,Directory,MapName_lang,MapDescription0_lang,MapDescription1_lang,PvpShortDescription_lang,PvpLongDescription_lang,Corpse0,Corpse1,MapType,InstanceType,ExpansionID,AreaTableID,LoadingScreenID,TimeOfDayOverride,ParentMapID,CosmeticParentMapID,TimeOffset,MinimapIconScale,CorpseMapID,MaxPlayers,WindSettingsID,ZmpFileDataID,WdtFileDataID,Flags0,Flags1
1192,Transport_Iron_Horde_Gorgrond_Train,Transport: Gorgrond Train,,,,,0,0,3,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,0,3585,262152
1195,WarWharfSmackdown,Iron Docks,,,,,0,0,1,1,5,0,371,-1,-1,-1,0,1,-1,0,0,0,940438,8404573,262152
1200,BonetownScenario,Bonetown Scenario,,,,,0,0,1,5,5,0,0,0,-1,-1,0,1,-1,0,0,0,942641,8404573,262152
1203,FrostfireFinaleScenario,Frostfire Finale Scenario,,,,,0,0,1,5,5,0,360,-1,-1,1116,0,1,-1,0,0,0,944673,545275485,262168
1205,BlackrockFoundryRaid,Blackrock Foundry,,,,,0,0,1,2,5,0,363,-1,-1,-1,0,1,-1,0,0,0,946488,134225437,262152
1207,TaladorIronHordeFinaleScenario,The Battle for Shattrath,,,,,0,0,1,5,5,0,360,-1,-1,1116,0,1,-1,0,0,0,949655,545275485,262168
1208,BlackrockFoundryTrainDepot,Grimrail Depot,,,,,0,0,1,1,5,0,368,-1,-1,-1,0,1,-1,0,0,0,949905,8404573,262152
1209,ArakkoaDungeon,Skyreach,,,,,0,0,1,1,5,0,367,-1,-1,-1,0,1,-1,0,0,0,950475,8404573,262152
1212,6HU_GARRISON_Blacksmithing_hub,Garrison - Alliance - Blacksmith 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,952203,3585,262152
1213,alliance_garrison_alchemy,Garrison - Alliance - Alchemy 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,952277,3585,262152
1214,alliance_garrison_enchanting,Garrison - Alliance - Enchanting 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,952276,3585,262152
1215,garrison_alliance_engineering,Garrison - Alliance - Engineering 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,952375,3585,262152
1216,garrison_alliance_farmhouse,Garrison - Alliance - Farm1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,952224,3585,262152
1217,garrison_alliance_inscription,Garrison - Alliance - Inscription 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,952336,3585,262152
1218,garrison_alliance_jewelcrafting,Garrison - Alliance - Jewelcrafting 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,952218,3585,262152
1219,garrison_alliance_leatherworking,Garrison - Alliance - Leatherworking 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,952225,3585,262152
1220,Troll Raid,Broken Isles,,,,,0,0,1,0,6,0,411,-1,-1,-1,0,1,-1,0,12,1092881,957721,142622301,262160
1221,garrison_alliance_mine_1,Garrison - Alliance Mine 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,952357,3585,262152
1222,garrison_alliance_mine_2,Garrison - Alliance Mine 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,952384,3585,262152
1223,garrison_alliance_mine_3,Garrison - Alliance Mine 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,952367,3585,262152
1224,garrison_alliance_stable_1,Garrison - Alliance Stable 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,952316,3585,262152
1225,garrison_alliance_stable_2,Garrison - Alliance Stable 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,952261,3585,262152
1226,garrison_alliance_stable_3,Garrison - Alliance Stable 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,952444,3585,262152
1227,garrison_alliance_tailoring,Garrison - Alliance - Tailoring 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,952305,3585,262152
1228,HighmaulOgreRaid,Highmaul,,,,,0,0,1,2,5,0,362,1110,-1,-1,0,1,-1,0,0,0,952250,8404573,262152
1229,garrison_alliance_inn_1,Garrison - Alliance - Inn 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,952405,3585,262152
1230,garrison_alliance_barn,Garrison - Alliance - Barn 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,952366,3585,262152
1231,Transport227523,Transport: Wavemurder Barge,,,,,0,0,3,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,0,3585,262152
1232,GorHordeGarrisonLevel0,GOR Horde Garrison Level 0,,,,,0,0,1,1,5,0,0,-1,1116,1116,0,1,-1,0,0,0,953470,75513437,262168
1233,GORHordeGarrisonLevel3,GOR Horde Garrison Level 3,,,,,0,0,1,1,5,0,0,-1,1116,1116,0,1,-1,0,0,0,953504,75513437,262168
1234,TALAllianceGarrisonLevel0,TAL Alliance Garrison Level 0,,,,,0,0,1,1,5,0,0,-1,1116,1116,0,1,-1,0,0,0,953521,75513437,262168
1235,TALAllianceGarrisonLevel3,TAL Alliance Garrison Level 3,,,,,0,0,1,1,5,0,0,-1,1116,1116,0,1,-1,0,0,0,953511,75513437,262168
1236,TALHordeGarrisonLevel0,TAL Horde Garrison Level 0,,,,,0,0,1,1,5,0,0,-1,1116,1116,0,1,-1,0,0,0,953458,75513437,262168
1237,TALHordeGarrisonLevel3,TAL Horde Garrison Level 3,,,,,0,0,1,1,5,0,0,-1,1116,1116,0,1,-1,0,0,0,953516,75513437,262168
1238,SOAAllianceGarrison0,SOA Alliance Garrison Level 0,,,,,0,0,1,1,5,0,0,-1,1116,1116,0,1,-1,0,0,0,953501,75513437,262168
1239,SOAAllianceGarrison3,SOA Alliance Garrison Level 3,,,,,0,0,1,1,5,0,0,-1,1116,1116,0,1,-1,0,0,0,953482,75513437,262168
1240,SOAHordeGarrison0,SOA Horde Garrison Level 0,,,,,0,0,1,1,5,0,0,-1,1116,1116,0,1,-1,0,0,0,953519,75513437,262168
1241,SOAHordeGarrison3,SOA Horde Garrison Level 3,,,,,0,0,1,1,5,0,0,-1,1116,1116,0,1,-1,0,0,0,953472,75513437,262168
1242,NAGAllianceGarrisonLevel0,NAG Alliance Garrison Level 0,,,,,0,0,1,1,5,0,0,-1,1116,1116,0,1,-1,0,0,0,953462,75513437,262168
1243,NAGAllianceGarrisonLevel3,NAG Alliance Garrison Level 3,,,,,0,0,1,1,5,0,0,-1,1116,1116,0,1,-1,0,0,0,953514,75513437,262168
1244,NAGHordeGarrisonLevel0,NAG Horde Garrison Level 0,,,,,0,0,1,1,5,0,0,-1,1116,1116,0,1,-1,0,0,0,953484,75513437,262168
1245,NAGHordeGarrisonLevel3,NAG Horde Garrison Level 3,,,,,0,0,1,1,5,0,0,-1,1116,1116,0,1,-1,0,0,0,953468,75513437,262168
1247,garrison_alliance_armory1,Garrison - Alliance - Armory 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,959580,3585,262152
1248,garrison_alliance_barracks1,Garrison - Alliance - Barracks 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,959582,3585,262152
1249,garrison_alliance_engineering1,Garrison - Alliance - Engineering 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,959577,3585,262152
1250,alliance_garrison_herb_garden1,Alliance - Garrison - Herb Garden 1 (UNUSED),,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,959579,3585,262152
1251,alliance_garrison_inn1,Alliance - Garrison - Inn 1 DONT USE,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,959589,3585,262152
1252,garrison_alliance_lumbermill1,Garrison - Alliance - Lumbermill 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,959584,3585,262152
1253,alliance_garrison_magetower1,Garrison - Alliance - Mage Tower 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,959559,3585,262152
1254,garrison_alliance_pet_stable1,Garrison - Alliance - Sparring Arena 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,959561,3585,262152
1255,garrison_alliance_salvageyard1,Garrison - Alliance - Salvage Yard 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,959586,3585,262152
1256,garrison_alliance_storehouse1,Garrison - Alliance - StoreHouse 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,959591,3585,262152
1257,garrison_alliance_trading_post1,Garrison - Alliance - Trading Post 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,959593,3585,262152
1258,garrison_alliance_tailoring1,Garrison - Alliance - Tailoring 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,959708,3585,262152
1259,garrison_alliance_enchanting,Garrison - Alliance - Enchanting 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,959712,3585,262152
1260,garrison_alliance_blacksmith1,Garrison - Alliance - Blacksmith 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,959715,3585,262152
1261,garrison_alliance_plot_small,Garrison - Alliance - Plot Small,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,959872,3585,262152
1262,garrison_alliance_plot_medium,Garrison - Allilance - Plot Medium,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,959867,3585,262152
1263,garrison_alliance_plot_large,Garrison - Alliance - Plot Large,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,959873,3585,262152
1264,Propland-DevOnly,Propland - Dev Only,,,,,0,0,1,0,5,0,21,-1,-1,-1,0,1,-1,0,0,0,961674,142622303,262152
1265,TanaanJungleIntro,Tanaan Jungle Intro,,,,,0,0,1,0,5,0,360,-1,-1,-1,0,1,-1,0,0,0,965680,-2004861347,262152
1266,CircleofBloodScenario,Circle of Blood Scenario,,,,,0,0,1,5,5,0,360,-1,-1,-1,0,1,-1,0,0,0,966076,8404573,262152
1268,TerongorsConfrontation,Teron'gor's Confrontation,,,,,0,0,1,1,5,0,360,0,-1,-1,0,1,-1,0,0,0,967706,2104861,262152
1270,devland3,Development Land 3,,,,,0,0,1,0,0,0,216,-1,-1,-1,0,1,-1,0,0,0,971859,7775,262144
1273,nagrand_garrison_camp_stable_2,Nagrand - Garrison Camp - Stable2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,973064,3585,262152
1277,DefenseOfKaraborScenario,Defense of Karabor,,,,,0,0,1,5,5,0,360,-1,-1,1116,0,1,-1,0,0,0,975919,545275485,262168
1278,garrison_horde_barracks1,Garrison - Horde - Barracks 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,978892,3585,262152
1279,ShaperDungeon,The Everbloom,,,,,0,0,1,1,5,0,370,-1,-1,-1,0,1,-1,0,0,0,979038,8404573,262152
1280,TrollRaid2,Southshore vs. Tarren Mill,,,,,0,0,1,3,5,0,4,-1,-1,-1,0,1,-1,0,0,0,980348,8396381,786440
1281,garrison_horde_alchemy1,Garrison - Horde - Alchemy 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,980306,3585,262152
1282,garrison_horde_armory1,Garrison - Horde - Armory 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,980212,3585,262152
1283,garrison_horde_barn1,Garrison - Horde - Barn 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,980294,3585,262152
1284,garrison_horde_blacksmith1,Garrison - Horde - Blacksmith 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,980341,3585,262152
1285,garrison_horde_enchanting1,Garrison - Horde - Enchanting 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,980291,3585,262152
1286,garrison_horde_engineering1,Garrison - Horde - Engineering 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,980188,3585,262152
1287,garrison_horde_inn1,Garrison - Horde - Inn 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,980156,3585,262152
1288,garrison_horde_inscription1,Garrison - Horde - Inscription 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,980363,3585,262152
1289,garrison_horde_jewelcrafting1,Garrison - Horde - Jewelcrafting 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,980254,3585,262152
1290,garrison_horde_leatherworking1,Garrison - Horde - Leatherworking 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,980247,3585,262152
1291,garrison_horde_lumbermill1,Garrison - Horde - Lumbermill 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,980155,3585,262152
1292,garrison_horde_magetower1,Garrison - Horde - Mage Tower 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,980387,3585,262152
1293,garrison_horde_mine1,Garrison - Horde - Mine 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,980224,3585,262152
1294,garrison_alliance_petstabe,Garrison - Horde - Pet Stable 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,980302,3585,262152
1295,garrison_horde_salvageyard1,Garrison - Horde - Salvage Yard 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,980178,3585,262152
1296,garrison_horde_sparringarena1,Garrison - Horde - Sparring Arena 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,980282,3585,262152
1297,garrison_horde_stable1,Garrison - Horde - Stable 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,980395,3585,262152
1298,garrison_horde_storehouse1,Garrison - Horde Storehouse 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,980313,3585,262152
1299,garrison_horde_tailoring1,Garrison - Horde - Tailoring 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,980318,3585,262152
1300,garrison_horde_tradingpost1,Garrison - Horde - Trading Post 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,980389,3585,262152
1301,garrison_horde_workshop1,Garrison - Horde - Workshop 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,980392,3585,262152
1302,garrison_alliance_workshop1,Garrison - Alliance - Workshop 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,981568,3585,262152
1303,garrison_horde_farm1,Garrison - Horde - Farm1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,982149,3585,262152
1304,garrison_horde_plot_large,Garrison - Horde - Plot Large,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,982141,3585,262152
1305,garrison_horde_plot_medium,Garrison - Horde - Plot Medium,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,982146,3585,262152
1306,garrison_horde_plot_small,Garrison - Horde - Plot Small,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,982138,3585,262152
1307,TanaanJungleIntroForgePhase,Tanaan Jungle Intro - Forge Phase,,,,,0,0,1,0,5,0,0,-1,1265,-1,0,1,-1,0,0,0,984166,8404573,262152
1308,garrison_horde_fishing1,Garrison - Horde - Fishing 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,984841,3585,262152
1309,garrison_alliance_fishing1,Garrison - Alliance - Fishing 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,984838,3585,262152
1310,Expansion5QAModelMap,Expansion 5 QA Model Map,,,,,0,0,1,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,987207,7711,262152
1311,outdoorGarrisonArenaHorde,Outdoor Garrison - Arena - Horde (NEEDS WMO),,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,994759,3585,262152
1312,outdoorGarrisonArenaAlliance,Outdoor Garrison - Arena - Alliance (NEEDS WMO),,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,994747,3585,262152
1313,outdoorGarrisonLumberMillAlliance,Outdoor Garrison - Lumber Mill - Alliance,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,994776,3585,262152
1314,outdoorGarrisonLumberMillHorde,Outdoor Garrison - Lumber Mill - Horde,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,994780,3585,262152
1315,outdoorGarrisonArmoryHorde,Outdoor Garrison - Armory - Horde,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,994756,3585,262152
1316,outdoorGarrisonArmoryAlliance,Outdoor Garrison - Armory - Alliance,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,994777,3585,262152
1317,outdoorGarrisonMageTowerHorde,Outdoor Garrison - Mage Tower - Horde,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,994745,3585,262152
1318,outdoorGarrisonMageTowerAlliance,Outdoor Garrison - Mage Tower - Alliance,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,994749,3585,262152
1319,outdoorGarrisonStablesHorde,Outdoor Garrison - Stables - Horde,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,994757,3585,262152
1320,outdoorGarrisonStablesAlliance,Outdoor Garrison - Stables - Alliance,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,994765,3585,262152
1321,outdoorGarrisonWorkshopHorde,Outdoor Garrison - Workshop - Horde,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,994771,3585,262152
1322,outdoorGarrisonWorkshopAlliance,Outdoor Garrison - Workshop - Alliance,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,994783,3585,262152
1323,outdoorGarrisonInnHorde,Outdoor Garrison - Inn - Horde,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,994750,3585,262152
1324,outdoorGarrisonInnAlliance,Outdoor Garrison - Inn - Alliance,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,994767,3585,262152
1325,outdoorGarrisonTradingPostHorde,Outdoor Garrison - Tradiing Post 1 - Horde,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,994744,3585,262152
1326,outdoorGarrisonTradingPostAlliance,Outdoor Garrison - Tradiing Post - Alliance,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,994768,3585,262152
1327,outdoorGarrisonConstructionPlotHorde,"Outdoor Garrison - Construction Plot, Medium - Horde",,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,998092,3585,262152
1328,outdoorGarrisonConstructionPlotAlliance,"Outdoor Garrison - Construction Plot, Medium - Alliance",,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,999310,3585,262152
1329,GrommasharScenario,Grommashar Scenario,,,,,0,0,1,5,5,0,0,-1,-1,1116,0,1,-1,0,0,0,1001396,545275485,262168
1330,FWHordeGarrisonLeve2new,FW Horde Garrison Level 2,,,,,0,0,1,1,5,0,373,-1,1116,1116,0,1,-1,0,0,0,1001652,612384349,262168
1331,SMVAllianceGarrisonLevel2new,SMV Alliance Garrison Level 2,,,,,0,0,1,1,5,0,374,-1,1116,1116,0,1,-1,0,0,0,1001653,746602077,262168
1332,garrison_horde_barracks2,Garrison - Horde - Barracks 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1001914,3585,262152
1333,garrison_horde_armory2,Garrison - Horde - Armory 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1001918,3585,262152
1334,garrison_horde_barn2,Garrison - Horde - Barn 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1001901,3585,262152
1335,garrison_horde_inn2,Garrison - Horde - Inn 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1001897,3585,262152
1336,garrison_horde_lumbermill2,Garrison - Horde - Lumbermill 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1001912,3585,262152
1337,garrison_horde_magetower2,Garrison - Horde - Mage Tower 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1001899,3585,262152
1338,garrison_horde_petstable2,Garrison - Horde - Pet Stable 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1001919,3585,262152
1339,garrison_horde_stable2,Garrison - Horde - Stable 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1001909,3585,262152
1340,garrison_horde_tradingpost2,Garrison - Horde - Trading Post 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1002183,3585,262152
1341,garrison_horde_workshop2,Garrison - Horde - Workshop 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1002173,3585,262152
1342,garrison_horde_barracks3,Garrison - Horde - Barracks 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1002168,3585,262152
1343,garrison_horde_armory3,Garrison - Horde - Armory 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1002167,3585,262152
1344,garrison_horde_barn3,Garrison - Horde - Barn 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1002169,3585,262152
1345,garrison_horde_inn3,Garrison - Horde - Inn 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1002174,3585,262152
1346,garrison_horde_magetower3,Garrison - Horde - Mage Tower 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1002184,3585,262152
1347,garrison_horde_petstable3,Garrison - Horde - Pet Stable 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1002194,3585,262152
1348,garrison_horde_stable3,Garrison - Horde - Stable 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1002179,3585,262152
1349,garrison_horde_tradingpost3,Garrison - Horde - Trading Post 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1002193,3585,262152
1350,garrison_horde_workshop3,Garrison - Horde - Workshop 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1002165,3585,262152
1351,Garrison_Alliance_Large_Construction,Garrison - Alliance - Large - Construction,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1006099,3585,262152
1352,Garrison_Alliance_Medium_Construction,Garrison - Alliance - Medium - Construction,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1006096,3585,262152
1353,Garrison_Horde_Large_Construction,Garrison - Horde - Large - Construction,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1006095,3585,262152
1354,Garrison_Horde_Medium_Construction,Garrison - Horde - Medium - Construction,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1006094,3585,262152
1358,UpperBlackRockSpire,Upper Blackrock Spire,,,,,-7522.527,-1233.042,2,1,5,7307,366,-1,-1,-1,0,1,0,10,0,0,1018796,1537,262152
1361,garrisonAllianceMageTower2,Garrison - Alliance - Mage Tower 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1020441,3585,262152
1362,garrisonAllianceMageTower3,Garrison - Alliance - Mage Tower 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1020446,3585,262152
1363,garrison_horde_mine2,Garrison - Horde - Mine 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1021362,3585,262152
1364,garrison_horde_mine3,Garrison - Horde - Mine 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1021366,3585,262152
1367,garrison_alliance_workshop2,Garrison - Alliance - Workshop 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1024292,3585,262152
1368,garrison_alliance_workshop3,Garrison - Alliance - Workshop 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1024291,3585,262152
1369,garrison_alliance_lumbermill2,Garrison - Alliance - Lumbermill 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1025564,3585,262152
1370,garrison_alliance_lumbermill3,Garrison - Alliance - Lumbermill 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1025574,3585,262152
1371,Garrison_Horde_Small_Construction,Garrison - Horde - Small - Construction,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1025572,3585,262152
1372,Garrison_Alliance_Small_Construction,Garrison - Alliance - Small - Construction,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1025560,3585,262152
1374,AuchindounQuest,Auchindoun Quest,,,,,0,0,1,5,5,0,360,-1,-1,-1,0,1,-1,0,0,0,1028018,8396381,262152
1375,alliance_garrison_alchemy_rank2,Garrison - Alliance - Alchemy 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1030201,3585,262152
1376,alliance_garrison_alchemy_rank3,Garrison - Alliance - Alchemy 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1030640,3585,262152
1377,garrison_alliance_blacksmith2,Garrison - Alliance - Blacksmith 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1030629,3585,262152
1378,garrison_alliance_enchanting2,Garrison - Alliance - Enchanting 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1030630,3585,262152
1379,garrison_alliance_engineering2,Garrison - Alliance - Engineering 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1030623,3585,262152
1380,garrison_alliance_inscription2,Garrison - Alliance - Inscription 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1030626,3585,262152
1381,garrison_alliance_inscription3,Garrison - Alliance - Inscription 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1030628,3585,262152
1382,garrison_alliance_jewelcrafting2,Garrison - Alliance - Jewelcrafting 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1030764,3585,262152
1383,garrison_alliance_jewelcrafting3,Garrison - Alliance - Jewelcrafting 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1030765,3585,262152
1384,garrison_alliance_leatherworking2,Garrison - Alliance - Leatherworking 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1030944,3585,262152
1385,garrison_alliance_leatherworking3,Garrison - Alliance - Leatherworking 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1030947,3585,262152
